"id","usuario","accion","detalle","fecha"
"1916","7","estableció_herencia","Relación de herencia creada: 'Nodo' extiende a 'Moto' en proyecto 7","2025-03-16 19:56:44.000000"
"1917","7","creó_clase","Clase 'Cola' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Cola.cpp","2025-03-16 20:04:32.000000"
"1918","7","eliminó_atributo","Atributo 'nombre' eliminado de la clase 'Rectangulo'","2025-03-16 20:06:41.000000"
"1919","7","creó_clase","Clase 'Camion' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Camion.cpp","2025-03-16 20:10:34.000000"
"1920","7","modificó_atributo","Atributo 'peso' de clase 'Nodo' modificado: tipo cambiado a 'int'","2025-03-16 20:11:23.000000"
"1921","7","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 7 en proyecto 7","2025-03-16 20:11:58.000000"
"1922","7","abrió_sesión","Usuario 7 inició sesión y abrió el proyecto 7","2025-03-22 19:09:00.000000"
"1923","7","modificó_clase","Clase 'Estudiante' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-22 19:11:14.000000"
"1924","7","compiló_cpp","Éxito en proyecto 7","2025-03-22 19:17:12.000000"
"1925","7","creó_clase","Clase 'ListaEnlazada' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7ListaEnlazada.cpp","2025-03-22 19:18:01.000000"
"1926","7","eliminó_atributo","Atributo 'velocidad' eliminado de la clase 'Moto'","2025-03-22 19:20:32.000000"
"1927","7","creó_atributo","Atributo 'protected String anio' agregado a la clase 'Cliente' en proyecto 7","2025-03-22 19:27:13.000000"
"1928","7","creó_clase","Clase 'Profesor' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Profesor.cpp","2025-03-22 19:32:49.000000"
"1929","7","modificó_atributo","Atributo 'modelo' de clase 'Moto' modificado: tipo cambiado a 'float'","2025-03-22 19:37:06.000000"
"1930","7","compiló_cpp","Fallo en proyecto 7. error: 'class' redefinition","2025-03-22 19:43:54.000000"
"1931","7","eliminó_método","Error al eliminar método: no encontrado en 'Circulo'","2025-03-22 19:51:53.000000"
"1932","7","creó_método","Método 'double caminar()' agregado a la clase 'ProductoDigital' en proyecto 7","2025-03-22 19:55:11.000000"
"1933","7","modificó_atributo","Atributo 'modelo' de clase 'Perro' modificado: tipo cambiado a 'float'","2025-03-22 19:56:49.000000"
"1934","7","creó_atributo","Atributo 'private String saldo' agregado a la clase 'Circulo' en proyecto 7","2025-03-22 19:59:41.000000"
"1935","7","creó_clase","Clase 'Producto' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Producto.cpp","2025-03-22 20:02:53.000000"
"1936","7","creó_método","Error: firma duplicada al crear método en 'Nodo'","2025-03-22 20:08:52.000000"
"1937","7","eliminó_herencia","Relación de herencia eliminada entre 'Gerente' y 'Moto'","2025-03-22 20:16:04.000000"
"1938","7","modificó_método","Método 'toString()' de clase 'Perro': cuerpo actualizado en editor Monaco","2025-03-22 20:23:03.000000"
"1939","7","eliminó_herencia","Relación de herencia eliminada entre 'Auto' y 'Forma'","2025-03-22 20:23:53.000000"
"1940","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Moto.cpp","2025-03-22 20:28:49.000000"
"1941","7","modificó_herencia","Relación de herencia modificada: 'Nodo' ahora hereda de 'Moto' (antes diferente)","2025-03-22 20:36:04.000000"
"1942","7","modificó_método","Método 'setNombre()' de clase 'ListaEnlazada': cuerpo actualizado en editor Monaco","2025-03-22 20:40:06.000000"
"1943","7","estableció_herencia","Relación de herencia creada: 'CuentaBancaria' extiende a 'Cliente' en proyecto 7","2025-03-22 20:46:07.000000"
"1944","7","modificó_método","Método 'setPrecio()' de clase 'Nodo': cuerpo actualizado en editor Monaco","2025-03-22 20:53:33.000000"
"1945","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7ProductoDigital.cpp","2025-03-22 20:56:30.000000"
"1946","7","modificó_herencia","Relación de herencia modificada: 'Nodo' ahora hereda de 'Moto' (antes diferente)","2025-03-22 21:03:24.000000"
"1947","7","creó_clase","Clase 'Gato' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Gato.cpp","2025-03-22 21:04:06.000000"
"1948","7","creó_atributo","Atributo 'private boolean peso' agregado a la clase 'Figura' en proyecto 7","2025-03-22 21:06:33.000000"
"1949","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Cola.cpp","2025-03-22 21:14:16.000000"
"1950","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Cola.cpp","2025-03-22 21:21:01.000000"
"1951","7","creó_método","Método 'boolean caminar()' agregado a la clase 'Perro' en proyecto 7","2025-03-22 21:24:20.000000"
"1952","7","eliminó_atributo","Atributo 'peso' eliminado de la clase 'Perro'","2025-03-22 21:27:45.000000"
"1953","7","modificó_método","Método 'hablar()' de clase 'Estudiante': cuerpo actualizado en editor Monaco","2025-03-22 21:30:19.000000"
"1954","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7ProductoDigital.cpp","2025-03-22 21:32:34.000000"
"1955","7","estableció_herencia","Relación de herencia creada: 'Perro' extiende a 'Figura' en proyecto 7","2025-03-22 21:37:40.000000"
"1956","7","compiló_cpp","Éxito en proyecto 7","2025-03-22 21:38:37.000000"
"1957","7","eliminó_método","Método 'toString()' eliminado de la clase 'Circulo'","2025-03-22 21:44:47.000000"
"1958","7","eliminó_atributo","Atributo 'radio' eliminado de la clase 'Perro'","2025-03-22 21:47:24.000000"
"1959","7","eliminó_clase","Clase 'Gerente' eliminada del diagrama. Archivo físico removido del proyecto 7","2025-03-22 21:54:44.000000"
"1960","7","modificó_herencia","Relación de herencia modificada: 'CuentaBancaria' ahora hereda de 'Cliente' (antes diferente)","2025-03-22 22:01:05.000000"
"1961","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Cliente.cpp","2025-03-22 22:07:31.000000"
"1962","7","eliminó_método","Método 'consultarSaldo()' eliminado de la clase 'Forma'","2025-03-22 22:14:09.000000"
"1963","7","eliminó_herencia","Relación de herencia eliminada entre 'CuentaBancaria' y 'Cliente'","2025-03-22 22:16:32.000000"
"1964","7","compiló_cpp","Éxito en proyecto 7","2025-03-22 22:22:13.000000"
"1965","7","creó_clase","Clase 'Vehiculo' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Vehiculo.cpp","2025-03-22 22:30:09.000000"
"1966","7","creó_clase","Clase 'Gerente' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Gerente.cpp","2025-03-22 22:33:54.000000"
"1967","7","creó_clase","Clase 'CuentaAhorro' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7CuentaAhorro.cpp","2025-03-22 22:38:50.000000"
"1968","7","modificó_método","Método 'setNombre()' de clase 'Auto': cuerpo actualizado en editor Monaco","2025-03-22 22:42:04.000000"
"1969","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Estudiante.cpp","2025-03-22 22:44:07.000000"
"1970","7","creó_atributo","Atributo 'protected float precio' agregado a la clase 'Auto' en proyecto 7","2025-03-22 22:48:23.000000"
"1971","7","creó_método","Método 'String getPrecio()' agregado a la clase 'Nodo' en proyecto 7","2025-03-22 22:54:15.000000"
"1972","7","compiló_cpp","Fallo en proyecto 7. error: 'class' redefinition","2025-03-22 22:54:48.000000"
"1973","7","creó_clase","Clase 'ProductoFisico' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7ProductoFisico.cpp","2025-03-22 22:55:51.000000"
"1974","7","creó_clase","Clase 'Poligono' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Poligono.cpp","2025-03-22 23:03:46.000000"
"1975","7","creó_clase","Clase 'Animal' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Animal.cpp","2025-03-22 23:08:27.000000"
"1976","7","modificó_herencia","Relación de herencia modificada: 'Nodo' ahora hereda de 'Moto' (antes diferente)","2025-03-22 23:09:32.000000"
"1977","7","eliminó_clase","Clase 'Profesor' eliminada del diagrama. Archivo físico removido del proyecto 7","2025-03-22 23:11:40.000000"
"1978","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Poligono.cpp","2025-03-22 23:12:36.000000"
"1979","7","modificó_herencia","Relación de herencia modificada: 'Perro' ahora hereda de 'Figura' (antes diferente)","2025-03-22 23:18:30.000000"
"1980","7","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 7 en proyecto 7","2025-03-22 23:20:12.000000"
"1981","7","abrió_sesión","Usuario 7 inició sesión y abrió el proyecto 7","2025-03-27 21:43:00.000000"
"1982","7","modificó_método","Error de sintaxis al modificar método en 'Perro'","2025-03-27 21:45:29.000000"
"1983","7","modificó_clase","Clase 'Poligono' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-27 21:51:09.000000"
"1984","7","eliminó_atributo","Atributo 'descripcion' eliminado de la clase 'ProductoFisico'","2025-03-27 21:55:47.000000"
"1985","7","estableció_herencia","Relación de herencia creada: 'Circulo' extiende a 'CuentaAhorro' en proyecto 7","2025-03-27 21:59:41.000000"
"1986","7","estableció_herencia","Relación de herencia creada: 'Poligono' extiende a 'Cola' en proyecto 7","2025-03-27 22:06:29.000000"
"1987","7","modificó_herencia","Error al modificar herencia: clase base 'Cola' no compatible","2025-03-27 22:12:12.000000"
"1988","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7CuentaBancaria.cpp","2025-03-27 22:19:28.000000"
"1989","7","creó_clase","Clase 'Persona' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Persona.cpp","2025-03-27 22:20:39.000000"
"1990","7","modificó_herencia","Relación de herencia modificada: 'Nodo' ahora hereda de 'Moto' (antes diferente)","2025-03-27 22:24:07.000000"
"1991","7","compiló_cpp","Fallo en proyecto 7. error: no matching function for call to 'obtenerNombre()'","2025-03-27 22:28:16.000000"
"1992","7","creó_método","Método 'double caminar()' agregado a la clase 'Forma' en proyecto 7","2025-03-27 22:32:49.000000"
"1993","7","eliminó_método","Método 'depositar()' eliminado de la clase 'Nodo'","2025-03-27 22:38:56.000000"
"1994","7","modificó_método","Método 'calcularPerimetro()' de clase 'Gato': cuerpo actualizado en editor Monaco","2025-03-27 22:46:44.000000"
"1995","7","creó_clase","Clase 'CuentaCorriente' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7CuentaCorriente.cpp","2025-03-27 22:53:12.000000"
"1996","7","compiló_cpp","Éxito en proyecto 7","2025-03-27 22:54:33.000000"
"1997","7","modificó_clase","Clase 'ListaEnlazada' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-27 23:01:18.000000"
"1998","7","compiló_cpp","Fallo en proyecto 7. error: no matching function for call to 'getEdad()'","2025-03-27 23:05:05.000000"
"1999","7","creó_método","Método 'boolean acelerar()' agregado a la clase 'Rectangulo' en proyecto 7","2025-03-27 23:08:05.000000"
"2000","7","modificó_método","Método 'frenar()' de clase 'Producto': cuerpo actualizado en editor Monaco","2025-03-27 23:13:45.000000"
"2001","7","modificó_herencia","Error al modificar herencia: clase base 'Moto' no compatible","2025-03-27 23:15:54.000000"
"2002","7","modificó_clase","Clase 'Nodo' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-27 23:22:28.000000"
"2003","7","eliminó_clase","Error al eliminar clase 'Forma': tiene dependencias activas","2025-03-27 23:24:11.000000"
"2004","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7CuentaCorriente.cpp","2025-03-27 23:32:06.000000"
"2005","7","eliminó_atributo","Atributo 'kilometraje' eliminado de la clase 'Producto'","2025-03-27 23:37:02.000000"
"2006","7","eliminó_herencia","Relación de herencia eliminada entre 'Poligono' y 'Cola'","2025-03-27 23:45:00.000000"
"2007","7","modificó_atributo","Atributo 'base' de clase 'Poligono' modificado: tipo cambiado a 'float'","2025-03-27 23:50:22.000000"
"2008","7","creó_método","Método 'int setPrecio()' agregado a la clase 'Circulo' en proyecto 7","2025-03-27 23:57:33.000000"
"2009","7","compiló_cpp","Éxito en proyecto 7","2025-03-28 00:05:21.000000"
"2010","7","creó_atributo","Atributo 'protected char edad' agregado a la clase 'ProductoDigital' en proyecto 7","2025-03-28 00:11:57.000000"
"2011","7","modificó_método","Método 'calcularSalario()' de clase 'ListaEnlazada': cuerpo actualizado en editor Monaco","2025-03-28 00:16:45.000000"
"2012","7","modificó_atributo","Error: tipo incompatible al modificar atributo en 'Animal'","2025-03-28 00:17:31.000000"
"2013","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Cliente.cpp","2025-03-28 00:19:06.000000"
"2014","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Persona.cpp","2025-03-28 00:23:50.000000"
"2015","7","creó_clase","Clase 'Hexagono' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Hexagono.cpp","2025-03-28 00:31:07.000000"
"2016","7","eliminó_herencia","Relación de herencia eliminada entre 'Nodo' y 'Moto'","2025-03-28 00:32:21.000000"
"2017","7","eliminó_clase","Error al eliminar clase 'Moto': tiene dependencias activas","2025-03-28 00:35:25.000000"
"2018","7","creó_atributo","Atributo 'public int edad' agregado a la clase 'Estudiante' en proyecto 7","2025-03-28 00:43:01.000000"
"2019","7","creó_atributo","Atributo 'public char color' agregado a la clase 'ProductoFisico' en proyecto 7","2025-03-28 00:49:15.000000"
"2020","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Cola.cpp","2025-03-28 00:54:25.000000"
"2021","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Estudiante.cpp","2025-03-28 01:02:22.000000"
"2022","7","creó_atributo","Atributo 'public char velocidad' agregado a la clase 'Producto' en proyecto 7","2025-03-28 01:06:51.000000"
"2023","7","compiló_cpp","Fallo en proyecto 7. error: 'kilometraje' was not declared in this scope","2025-03-28 01:08:47.000000"
"2024","7","modificó_atributo","Atributo 'base' de clase 'CuentaCorriente' modificado: tipo cambiado a 'double'","2025-03-28 01:13:05.000000"
"2025","7","modificó_método","Método 'calcularPerimetro()' de clase 'ProductoFisico': cuerpo actualizado en editor Monaco","2025-03-28 01:14:34.000000"
"2026","7","creó_clase","Clase 'Pila' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Pila.cpp","2025-03-28 01:19:10.000000"
"2027","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7Gato.cpp","2025-03-28 01:25:19.000000"
"2028","7","creó_método","Método 'void acelerar()' agregado a la clase 'Gerente' en proyecto 7","2025-03-28 01:30:25.000000"
"2029","7","creó_método","Método 'double setEdad()' agregado a la clase 'Hexagono' en proyecto 7","2025-03-28 01:32:58.000000"
"2030","7","creó_método","Método 'boolean calcularArea()' agregado a la clase 'Rectangulo' en proyecto 7","2025-03-28 01:35:32.000000"
"2031","7","creó_atributo","Atributo 'public boolean base' agregado a la clase 'Moto' en proyecto 7","2025-03-28 01:37:50.000000"
"2032","7","compiló_cpp","Éxito en proyecto 7","2025-03-28 01:39:47.000000"
"2033","7","compiló_cpp","Éxito en proyecto 7","2025-03-28 01:46:42.000000"
"2034","7","compiló_cpp","Éxito en proyecto 7","2025-03-28 01:52:49.000000"
"2035","7","guardó_código","Archivo: codigos_fuenteusuario_7proyecto_7CuentaCorriente.cpp","2025-03-28 01:59:17.000000"
"2036","7","estableció_herencia","Relación de herencia creada: 'ProductoFisico' extiende a 'Moto' en proyecto 7","2025-03-28 02:00:32.000000"
"2037","7","creó_método","Método 'void calcularPerimetro()' agregado a la clase 'Auto' en proyecto 7","2025-03-28 02:01:56.000000"
"2038","7","creó_método","Método 'boolean calcularArea()' agregado a la clase 'ProductoDigital' en proyecto 7","2025-03-28 02:06:08.000000"
"2039","7","compiló_cpp","Éxito en proyecto 7","2025-03-28 02:12:44.000000"
"2040","7","creó_método","Método 'int validar()' agregado a la clase 'Estudiante' en proyecto 7","2025-03-28 02:13:28.000000"
"2041","7","eliminó_herencia","Relación de herencia eliminada entre 'ProductoFisico' y 'Moto'","2025-03-28 02:15:20.000000"
"2042","7","creó_clase","Clase 'Triangulo' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_7proyecto_7Triangulo.cpp","2025-03-28 02:18:37.000000"
"2043","7","modificó_método","Método 'inicializar()' de clase 'Rectangulo': cuerpo actualizado en editor Monaco","2025-03-28 02:22:23.000000"
"2044","7","eliminó_clase","Error al eliminar clase 'Gato': tiene dependencias activas","2025-03-28 02:29:25.000000"
"2045","7","creó_método","Método 'void setPrecio()' agregado a la clase 'Figura' en proyecto 7","2025-03-28 02:32:18.000000"
"2046","7","compiló_cpp","Éxito en proyecto 7","2025-03-28 02:34:40.000000"
"2047","7","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 7 en proyecto 7","2025-03-28 02:41:18.000000"
"2048","8","abrió_sesión","Usuario 8 inició sesión y abrió el proyecto 8","2025-03-01 18:46:00.000000"
"2049","8","creó_clase","Clase 'Empleado' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Empleado.cpp","2025-03-01 18:47:08.000000"
"2050","8","modificó_método","Método 'calcularPerimetro()' de clase 'Empleado': cuerpo actualizado en editor Monaco","2025-03-01 18:52:19.000000"
"2051","8","modificó_clase","Clase 'Empleado' modificada: se actualizó el modificador de acceso a 'private'","2025-03-01 18:54:59.000000"
"2052","8","creó_clase","Clase 'Profesor' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Profesor.cpp","2025-03-01 18:57:42.000000"
"2053","8","modificó_atributo","Atributo 'edad' de clase 'Profesor' modificado: tipo cambiado a 'String'","2025-03-01 19:01:27.000000"
"2054","8","estableció_herencia","Relación de herencia creada: 'Empleado' extiende a 'Profesor' en proyecto 8","2025-03-01 19:07:29.000000"
"2055","8","creó_atributo","Atributo 'public char nombre' agregado a la clase 'Profesor' en proyecto 8","2025-03-01 19:09:22.000000"
"2056","8","modificó_método","Método 'inicializar()' de clase 'Empleado': cuerpo actualizado en editor Monaco","2025-03-01 19:13:16.000000"
"2057","8","creó_clase","Clase 'Pila' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Pila.cpp","2025-03-01 19:17:39.000000"
"2058","8","eliminó_clase","Clase 'Empleado' eliminada del diagrama. Archivo físico removido del proyecto 8","2025-03-01 19:18:51.000000"
"2059","8","modificó_método","Método 'hablar()' de clase 'Pila': cuerpo actualizado en editor Monaco","2025-03-01 19:21:31.000000"
"2060","8","modificó_atributo","Atributo 'lados' de clase 'Pila' modificado: tipo cambiado a 'boolean'","2025-03-01 19:27:47.000000"
"2061","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Profesor.cpp","2025-03-01 19:31:54.000000"
"2062","8","estableció_herencia","Error: herencia circular detectada entre 'Profesor' y 'Pila'","2025-03-01 19:38:19.000000"
"2063","8","creó_clase","Error al crear clase 'Persona': nombre duplicado en proyecto 8","2025-03-01 19:40:02.000000"
"2064","8","creó_método","Método 'boolean frenar()' agregado a la clase 'Profesor' en proyecto 8","2025-03-01 19:45:06.000000"
"2065","8","eliminó_método","Método 'toString()' eliminado de la clase 'Pila'","2025-03-01 19:47:20.000000"
"2066","8","modificó_atributo","Atributo 'kilometraje' de clase 'Profesor' modificado: tipo cambiado a 'boolean'","2025-03-01 19:48:26.000000"
"2067","8","creó_atributo","Atributo 'protected char nombre' agregado a la clase 'Profesor' en proyecto 8","2025-03-01 19:54:18.000000"
"2068","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Pila.cpp","2025-03-01 20:01:03.000000"
"2069","8","creó_método","Error: firma duplicada al crear método en 'Profesor'","2025-03-01 20:03:50.000000"
"2070","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Profesor.cpp","2025-03-01 20:09:44.000000"
"2071","8","compiló_cpp","Éxito en proyecto 8","2025-03-01 20:16:10.000000"
"2072","8","creó_atributo","Atributo 'protected int radio' agregado a la clase 'Profesor' en proyecto 8","2025-03-01 20:22:10.000000"
"2073","8","compiló_cpp","Fallo en proyecto 8. error: no matching function for call to 'frenar()'","2025-03-01 20:24:18.000000"
"2074","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Pila.cpp","2025-03-01 20:30:53.000000"
"2075","8","creó_clase","Clase 'ProductoDigital' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8ProductoDigital.cpp","2025-03-01 20:34:33.000000"
"2076","8","compiló_cpp","Fallo en proyecto 8. error: 'anio' was not declared in this scope","2025-03-01 20:39:51.000000"
"2077","8","compiló_cpp","Fallo en proyecto 8. error: 'edad' was not declared in this scope","2025-03-01 20:45:57.000000"
"2078","8","modificó_atributo","Atributo 'altura' de clase 'ProductoDigital' modificado: tipo cambiado a 'int'","2025-03-01 20:51:58.000000"
"2079","8","compiló_cpp","Éxito en proyecto 8","2025-03-01 20:59:28.000000"
"2080","8","creó_clase","Clase 'Circulo' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Circulo.cpp","2025-03-01 21:04:19.000000"
"2081","8","creó_método","Error: firma duplicada al crear método en 'Profesor'","2025-03-01 21:09:58.000000"
"2082","8","modificó_clase","Clase 'Circulo' modificada: se actualizó el modificador de acceso a 'public'","2025-03-01 21:11:51.000000"
"2083","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8ProductoDigital.cpp","2025-03-01 21:15:55.000000"
"2084","8","creó_atributo","Atributo 'protected boolean velocidad' agregado a la clase 'Circulo' en proyecto 8","2025-03-01 21:23:25.000000"
"2085","8","estableció_herencia","Relación de herencia creada: 'Profesor' extiende a 'Circulo' en proyecto 8","2025-03-01 21:25:13.000000"
"2086","8","creó_clase","Clase 'Cola' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Cola.cpp","2025-03-01 21:28:24.000000"
"2087","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Pila.cpp","2025-03-01 21:35:37.000000"
"2088","8","creó_atributo","Atributo 'public String edad' agregado a la clase 'Pila' en proyecto 8","2025-03-01 21:39:49.000000"
"2089","8","modificó_herencia","Relación de herencia modificada: 'Profesor' ahora hereda de 'Circulo' (antes diferente)","2025-03-01 21:43:33.000000"
"2090","8","creó_método","Método 'int setPrecio()' agregado a la clase 'Circulo' en proyecto 8","2025-03-01 21:44:16.000000"
"2091","8","eliminó_método","Método 'caminar()' eliminado de la clase 'ProductoDigital'","2025-03-01 21:49:55.000000"
"2092","8","eliminó_atributo","Atributo 'base' eliminado de la clase 'Cola'","2025-03-01 21:52:31.000000"
"2093","8","modificó_clase","Clase 'Pila' modificada: se actualizó el modificador de acceso a 'public'","2025-03-01 21:53:40.000000"
"2094","8","modificó_clase","Clase 'Pila' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-01 21:56:28.000000"
"2095","8","creó_clase","Clase 'Cliente' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Cliente.cpp","2025-03-01 21:58:01.000000"
"2096","8","eliminó_atributo","Atributo 'codigo' eliminado de la clase 'Cola'","2025-03-01 22:03:03.000000"
"2097","8","creó_método","Método 'boolean transferir()' agregado a la clase 'ProductoDigital' en proyecto 8","2025-03-01 22:04:29.000000"
"2098","8","eliminó_atributo","Atributo 'precio' eliminado de la clase 'Pila'","2025-03-01 22:10:49.000000"
"2099","8","compiló_cpp","Fallo en proyecto 8. error: 'class' redefinition","2025-03-01 22:15:59.000000"
"2100","8","modificó_atributo","Atributo 'altura' de clase 'Pila' modificado: tipo cambiado a 'boolean'","2025-03-01 22:19:57.000000"
"2101","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Cola.cpp","2025-03-01 22:21:00.000000"
"2102","8","modificó_método","Método 'calcularPerimetro()' de clase 'Cola': cuerpo actualizado en editor Monaco","2025-03-01 22:24:18.000000"
"2103","8","creó_atributo","Atributo 'protected String saldo' agregado a la clase 'Pila' en proyecto 8","2025-03-01 22:30:15.000000"
"2104","8","modificó_método","Método 'setNombre()' de clase 'Profesor': cuerpo actualizado en editor Monaco","2025-03-01 22:31:30.000000"
"2105","8","creó_atributo","Atributo 'private String anio' agregado a la clase 'Circulo' en proyecto 8","2025-03-01 22:35:05.000000"
"2106","8","modificó_atributo","Atributo 'lados' de clase 'ProductoDigital' modificado: tipo cambiado a 'int'","2025-03-01 22:38:25.000000"
"2107","8","modificó_clase","Clase 'ProductoDigital' modificada: se actualizó el modificador de acceso a 'private'","2025-03-01 22:45:33.000000"
"2108","8","creó_atributo","Atributo 'private String edad' agregado a la clase 'Cliente' en proyecto 8","2025-03-01 22:48:22.000000"
"2109","8","creó_clase","Clase 'Hexagono' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Hexagono.cpp","2025-03-01 22:50:06.000000"
"2110","8","modificó_atributo","Error: tipo incompatible al modificar atributo en 'ProductoDigital'","2025-03-01 22:58:00.000000"
"2111","8","modificó_atributo","Atributo 'cargo' de clase 'Profesor' modificado: tipo cambiado a 'double'","2025-03-01 23:05:18.000000"
"2112","8","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 8 en proyecto 8","2025-03-01 23:07:43.000000"
"2113","8","abrió_sesión","Usuario 8 inició sesión y abrió el proyecto 8","2025-03-19 02:00:00.000000"
"2114","8","modificó_herencia","Error al modificar herencia: clase base 'Circulo' no compatible","2025-03-19 02:07:04.000000"
"2115","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Cliente.cpp","2025-03-19 02:14:55.000000"
"2116","8","creó_atributo","Atributo 'private int departamento' agregado a la clase 'Hexagono' en proyecto 8","2025-03-19 02:16:31.000000"
"2117","8","eliminó_método","Método 'caminar()' eliminado de la clase 'Circulo'","2025-03-19 02:19:50.000000"
"2118","8","creó_método","Método 'int obtenerNombre()' agregado a la clase 'Circulo' en proyecto 8","2025-03-19 02:23:24.000000"
"2119","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Cola.cpp","2025-03-19 02:30:13.000000"
"2120","8","creó_clase","Clase 'CuentaCorriente' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8CuentaCorriente.cpp","2025-03-19 02:37:37.000000"
"2121","8","creó_atributo","Atributo 'private boolean precio' agregado a la clase 'Cola' en proyecto 8","2025-03-19 02:41:12.000000"
"2122","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8ProductoDigital.cpp","2025-03-19 02:48:02.000000"
"2123","8","creó_atributo","Atributo 'protected String precio' agregado a la clase 'Circulo' en proyecto 8","2025-03-19 02:55:10.000000"
"2124","8","modificó_método","Método 'consultarSaldo()' de clase 'Profesor': cuerpo actualizado en editor Monaco","2025-03-19 03:00:41.000000"
"2125","8","creó_clase","Clase 'Figura' creada en el diagrama (cpp). Archivo generado en codigos_fuenteusuario_8proyecto_8Figura.cpp","2025-03-19 03:05:41.000000"
"2126","8","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Cliente'","2025-03-19 03:11:20.000000"
"2127","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Figura.cpp","2025-03-19 03:15:00.000000"
"2128","8","creó_atributo","Atributo 'public int descripcion' agregado a la clase 'ProductoDigital' en proyecto 8","2025-03-19 03:17:31.000000"
"2129","8","compiló_cpp","Éxito en proyecto 8","2025-03-19 03:23:33.000000"
"2130","8","guardó_código","Archivo: codigos_fuenteusuario_8proyecto_8Cola.cpp","2025-03-19 03:26:24.000000"
